date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:26	83162/83162	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/index.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/index.html	(from )
11:41:27	31/31	---M--	200	added ('OK')	text/plain	date:Wed,%2024%20Nov%202021%2016:00:05%20GMT	https://themepure.net/robots.txt		(from )
11:41:27	1844/1844	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/favicon.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/favicon.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:28	3589/3589	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/preloader.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/preloader.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:28	153058/153058	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/assets/css/bootstrap.min.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/bootstrap.min.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:28	3103/3103	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/meanmenu.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/meanmenu.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:29	68606/68606	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/assets/css/animate.min.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/animate.min.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:29	2936/2936	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/owl.carousel.min.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/owl.carousel.min.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:29	15806/15806	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/swiper-bundle.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/swiper-bundle.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:29	1221/1221	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/assets/css/backToTop.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/backToTop.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:30	12795/12795	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/jquery.fancybox.min.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/jquery.fancybox.min.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:30	173752/173752	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/fontAwesome5Pro.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/fontAwesome5Pro.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:30	25252/25252	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/assets/css/elegantFont.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/elegantFont.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:30	8364/8364	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/assets/css/default.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/default.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:31	175340/175340	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/css/style.css	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/style.css	(from https://themepure.net/template/educal/educal/index.html)
11:41:31	2841/2841	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/logo/logo-text-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/logo/logo-text-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:31	15934/15934	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/logo/logo-icon.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/logo/logo-icon.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:31	2712/2712	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/logo/logo.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/logo/logo.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:32	87631/87631	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/course-grid.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/course-grid.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:33	96463/96463	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/course-details.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/course-details.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:33	87681/87681	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/index-2.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/index-2.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:34	61071/61071	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/index-3.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/index-3.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:35	91352/91352	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/course-sidebar.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/course-sidebar.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:35	87631/87631	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/course-list.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/course-list.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:36	46971/46971	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/blog.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/blog.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:36	50151/50151	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/blog-details.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/blog-details.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:36	51648/51648	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:04%20GMT	https://themepure.net/template/educal/educal/about.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/about.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:37	34996/34996	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/instructor.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/instructor.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:37	42149/42149	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/instructor-details.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/instructor-details.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:37	35779/35779	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/event-details.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/event-details.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:38	31329/31329	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/cart.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/cart.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:38	28881/28881	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/wishlist.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/wishlist.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:38	50717/50717	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/checkout.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/checkout.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:39	27186/27186	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/sign-in.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/sign-in.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:39	27914/27914	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/sign-up.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/sign-up.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:39	24471/24471	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/error.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/error.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:39	36824/36824	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/contact.html	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/contact.html	(from https://themepure.net/template/educal/educal/index.html)
11:41:40	25347/25347	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/sm/cart-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/sm/cart-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:40	21949/21949	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/sm/cart-2.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/sm/cart-2.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:40	16618/16618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/sm/cart-3.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/sm/cart-3.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:40	4057/4057	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:41	2289/2289	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:41	2367/2367	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-dot-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-dot-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:41	2413/2413	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/yellow-bg.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/yellow-bg.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:42	2940/2940	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-dot.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-dot.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:42	10052/10052	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-3.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-3.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:42	3024/3024	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-4.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/hero/hero-1-circle-4.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:43	92632/92632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/hero/hero-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/hero/hero-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:46	77274/77274	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/hero/hero-sm-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/hero/hero-sm-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:46	2116/2116	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/shape/yellow-bg-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/shape/yellow-bg-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:47	14609/14609	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:08%20GMT	https://themepure.net/template/educal/educal/assets/img/banner/banner-bg-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/banner/banner-bg-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:47	56891/56891	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/banner/banner-img-1.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/banner/banner-img-1.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:48	14322/14322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/banner/banner-bg-2.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/banner/banner-bg-2.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:48	55646/55646	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/banner/banner-img-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/banner/banner-img-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:48	70845/70845	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:48	2724/2724	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-1.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-1.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:49	67878/67878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-2.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-2.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:49	2478/2478	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-2.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-2.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:50	2851/2851	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-3.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-3.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:50	95192/95192	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-4.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-4.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:51	1860/1860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-4.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-4.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:51	80779/80779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-3.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-3.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:52	82221/82221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-5.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-5.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:52	65333/65333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/course-6.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/course-6.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:53	2706/2706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-5.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-5.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:53	2796/2796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/course/teacher/teacher-6.jpg	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/course/teacher/teacher-6.jpg	(from https://themepure.net/template/educal/educal/index.html)
11:41:54	12902/12902	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/events/events-shape.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/events/events-shape.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:54	11814/11814	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/cta/cta-shape.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/cta/cta-shape.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:55	2637/2637	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:48:09%20GMT	https://themepure.net/template/educal/educal/assets/img/logo/logo-2.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/img/logo/logo-2.png	(from https://themepure.net/template/educal/educal/index.html)
11:41:55	89476/89476	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/vendor/jquery-3.5.1.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/vendor/jquery-3.5.1.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:41:55	8833/8833	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/vendor/waypoints.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/vendor/waypoints.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:41:56	80821/80821	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/bootstrap.bundle.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/bootstrap.bundle.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:41:59	11546/11546	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/jquery.meanmenu.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/jquery.meanmenu.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:00	141251/141251	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/swiper-bundle.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/swiper-bundle.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:01	42766/42766	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/owl.carousel.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/owl.carousel.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:02	68253/68253	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/jquery.fancybox.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/jquery.fancybox.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:03	35503/35503	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/isotope.pkgd.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/isotope.pkgd.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:04	16511/16511	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/parallax.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/parallax.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:07	1003/1003	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/backToTop.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/backToTop.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:08	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/jquery.counterup.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/jquery.counterup.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:09	1250/1250	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/ajax-form.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/ajax-form.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:09	8415/8415	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/wow.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/wow.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:11	5594/5594	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/imagesloaded.pkgd.min.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/imagesloaded.pkgd.min.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:12	8243/8243	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:48:10%20GMT	https://themepure.net/template/educal/educal/assets/js/main.js	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/js/main.js	(from https://themepure.net/template/educal/educal/index.html)
11:42:14	39225/39225	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Feb%202022%2011:42:13%20GMT	https://themepure.net/template/educal/educal/assets/css/owl.video.play.png	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/css/owl.video.play.png	(from https://themepure.net/template/educal/educal/assets/css/owl.carousel.min.css)
11:42:16	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2011:48:05%20GMT	https://themepure.net/template/educal/educal/assets/fonts/fa-brands-400.eot	E:/xampp/htdocs/edu/edu/themepure.net/template/educal/educal/assets/fonts/fa-brands-400.eot	(from https://themepure.net/template/educal/educal/assets/css/fontAwesome5Pro.css)
